risk,credit_history:all paid,credit_history:critical/other existing credit,credit_history:delayed previously,credit_history:existing paid,credit_history:no credits/all paid,purpose:domestic appliance,purpose:new car,purpose:used car,purpose:business,purpose:education,purpose:furniture/equipment,purpose:other,purpose:radio/tv,purpose:repairs,purpose:retraining,personal_status:female div/dep/mar,personal_status:male div/sep,personal_status:male mar/wid,personal_status:male single,other_parties:co applicant,other_parties:guarantor,other_parties:none,property_magnitude:life insurance,property_magnitude:no known property,property_magnitude:real estate,property_magnitude:car,other_payment_plans:bank,other_payment_plans:none,other_payment_plans:stores,housing:for free,housing:own,housing:rent,job:high qualif/self emp/mgmt,job:unemp/unskilled non res,job:unskilled resident,job:skilled,own_telephone:none,own_telephone:yes,foreign_worker:no,foreign_worker:yes,checking_status,savings_status,employment,duration,credit_amount,installment_commitment,residence_since,age,existing_credits,num_dependents
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,1.2519472838019468,-0.33097594322606394,0.9180178141767681,1.0464630541417712,0.039910443867341,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.2519472838019468,1.6681476903148629,0.9180178141767681,1.0464630541417712,-0.7512657561460258,1.0265652437528832,-0.4280753680253739
0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,1.0,-0.7382981166913114,-0.7075608134110728,0.024134840294812908,-1.6716228007719207,0.12781891053549285,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,-0.7382981166913114,-0.33310153985928126,-1.7636311074690973,1.0464630541417712,1.1827205105533152,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.2568245835553176,-0.7061437489889278,0.9180178141767681,-1.6716228007719207,0.039910443867341,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,-0.24073676656799692,-0.7699116479854486,0.9180178141767681,1.0464630541417712,2.589255977243745,1.0265652437528832,-0.4280753680253739
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,-0.24073676656799692,-0.4772878448125255,0.9180178141767681,0.14043443583720724,-0.7512657561460258,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.2519472838019468,1.7223504044619053,-1.7636311074690973,-0.7655941824673568,-0.48754035614157015,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-0.9870787917529688,-0.7557410037639997,0.9180178141767681,1.0464630541417712,-0.9270826894823294,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,0.2568245835553176,-0.08865792703928493,-0.8697481335871422,-0.7655941824673568,-1.0149911561504814,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,0.2568245835553176,-0.6367075923038275,0.9180178141767681,0.14043443583720724,-0.22381495613711458,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,0.0,2.0,-0.7382981166913114,-0.8400563368816215,0.9180178141767681,-0.7655941824673568,-1.1028996228186332,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.2568245835553176,-0.43902710541461304,0.9180178141767681,1.0464630541417712,2.149713643902986,1.0265652437528832,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,0.2568245835553176,-0.15809408372438535,0.9180178141767681,0.14043443583720724,-0.13590648946896272,1.0265652437528832,2.3337011998802635
0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,2.0,-1.2358594668146259,0.039940669270365325,-1.7636311074690973,1.0464630541417712,0.7431781772125559,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,-0.9870787917529688,-0.69374443529516,-1.7636311074690973,1.0464630541417712,-1.3666250228230887,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,0.5056052586169749,1.8923981351192942,-0.8697481335871422,-0.7655941824673568,-0.7512657561460258,1.0265652437528832,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.0,1.2519472838019468,2.5527501558388206,-0.8697481335871422,1.0464630541417712,0.5673612438762522,1.0265652437528832,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,4.0,-0.7382981166913114,-0.6597348891636822,0.9180178141767681,0.14043443583720724,1.6222628438940745,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,-1.2358594668146259,-0.6693000740131603,-1.7636311074690973,-1.6716228007719207,-0.6633572894778739,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.2421926842952047,2.0851188965310015,-0.8697481335871422,-0.7655941824673568,-0.7512657561460258,-0.7045734472300564,-0.4280753680253739
0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,3.0,0.2568245835553176,0.09945737500045139,0.024134840294812908,1.0464630541417712,-0.7512657561460258,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,0.5056052586169749,0.05127718464752458,0.024134840294812908,-0.7655941824673568,-0.7512657561460258,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.2421926842952047,1.4690501390035033,-1.7636311074690973,-1.6716228007719207,-0.7512657561460258,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.2568245835553176,-0.20981693513267444,0.9180178141767681,-1.6716228007719207,-0.575448822809722,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,-0.7382981166913114,-0.09007499146142983,0.024134840294812908,-1.6716228007719207,-0.13590648946896272,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.2470699840485757,0.22770170520456542,0.9180178141767681,-0.7655941824673568,0.2157273772036447,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,-0.24073676656799692,-0.21583945892679027,0.9180178141767681,0.14043443583720724,-0.31172342280526644,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,3.0,2.2470699840485757,1.4895975731246045,0.9180178141767681,-1.6716228007719207,1.270628977221467,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,2.0,-0.9870787917529688,-0.8949675832397367,0.024134840294812908,-0.7655941824673568,-0.6633572894778739,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.2470699840485757,3.164567720099884,-0.8697481335871422,-0.7655941824673568,1.0948120438851634,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,3.0,1.7495086339252612,1.6334296119723126,-0.8697481335871422,1.0464630541417712,0.8310866438807077,-0.7045734472300564,2.3337011998802635
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.2470699840485757,4.3931625740995175,-0.8697481335871422,-0.7655941824673568,-1.1028996228186332,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-0.24073676656799692,-0.23780395747003633,0.9180178141767681,1.0464630541417712,2.589255977243745,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-0.7382981166913114,-0.9080754291445771,-0.8697481335871422,0.14043443583720724,0.2157273772036447,-0.7045734472300564,2.3337011998802635
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.2568245835553176,1.077586092385973,0.024134840294812908,1.0464630541417712,0.4794527772081003,-0.7045734472300564,2.3337011998802635
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,-0.7382981166913114,-0.8609580371082589,-0.8697481335871422,1.0464630541417712,-1.1028996228186332,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-0.48951744162965416,-0.8134863789664045,-0.8697481335871422,0.14043443583720724,-0.9270826894823294,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,-0.7382981166913114,-0.3121998396326439,0.9180178141767681,0.14043443583720724,1.270628977221467,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,3.0,-0.24073676656799692,-0.4928755534561195,0.9180178141767681,-1.6716228007719207,-0.31172342280526644,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,-0.24073676656799692,0.05340278128074194,0.9180178141767681,1.0464630541417712,1.0069035772170114,2.7577039347358228,2.3337011998802635
1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,0.2568245835553176,-0.7072065473055366,-0.8697481335871422,1.0464630541417712,0.039910443867341,1.0265652437528832,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,2.0,4.0,-1.2358594668146259,-0.6902017742397977,-0.8697481335871422,1.0464630541417712,-0.6633572894778739,1.0265652437528832,2.3337011998802635
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,-0.7382981166913114,-0.1070797645271687,0.9180178141767681,0.14043443583720724,-0.9270826894823294,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,4.0,-0.7382981166913114,-0.8917791882899107,0.9180178141767681,1.0464630541417712,0.2157273772036447,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,-0.9870787917529688,-0.40218343043884547,0.024134840294812908,-0.7655941824673568,-0.9270826894823294,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,2.0,-0.7382981166913114,1.0371997563548432,0.9180178141767681,-0.7655941824673568,-0.6633572894778739,1.0265652437528832,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1.0,0.0,4.0,-0.7382981166913114,-0.7118120066775075,-0.8697481335871422,1.0464630541417712,1.1827205105533152,-0.7045734472300564,-0.4280753680253739
0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,3.0,1.7495086339252612,0.38924704932908477,0.024134840294812908,-0.7655941824673568,-0.8391742228141776,1.0265652437528832,2.3337011998802635
1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,3.0,-0.24073676656799692,-0.646981309364378,0.9180178141767681,1.0464630541417712,1.1827205105533152,-0.7045734472300564,-0.4280753680253739
1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,-1.4017132501890641,0.03852360484822042,-1.7636311074690973,-1.6716228007719207,0.12781891053549285,-0.7045734472300564,2.3337011998802635
0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,-0.9870787917529688,-0.5672714356187271,0.9180178141767681,-0.7655941824673568,-1.190808089486785,-0.7045734472300564,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-1.0,1.0,2.0,1.2519472838019468,0.12354747017691481,-1.7636311074690973,-0.7655941824673568,0.12781891053549285,-0.7045734472300564,2.3337011998802635
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,-0.48951744162965416,0.1915665624398703,-1.7636311074690973,1.0464630541417712,-1.1028996228186332,-0.7045734472300564,-0.4280753680253739
0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1.0,1.0,4.0,-0.24073676656799692,0.2461235426924492,-1.7636311074690973,1.0464630541417712,-0.22381495613711458,2.7577039347358228,-0.4280753680253739
1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,-0.48951744162965416,0.4909214216179818,0.024134840294812908,-0.7655941824673568,-0.48754035614157015,-0.7045734472300564,-0.4280753680253739
